IX-16.5,58064.7242,122333.3796,355.7631
IX-16.4,58064.7242,122333.3795,355.7632
IX-16.3,58064.7244,122333.3803,355.7662
IX-16.2,58064.7243,122333.3810,355.7661
IX-16.1,58064.7243,122333.3797,355.7655
IX-14.6,57987.9999,122306.4926,367.5737
IX-14.5,57987.9999,122306.4927,367.5734
IX-14.4,57987.9999,122306.4926,367.5737
IX-14.3,57988.0004,122306.4920,367.5732
IX-14.2,57988.0002,122306.4920,367.5733
IX-14.1,57988.0001,122306.4920,367.5732
IX-13.1,57947.4634,122292.1953,384.7925
IXOT7.6,57895.9841,121967.8772,388.3701
IXOT7.5,57895.9840,121967.8774,388.3701
IXOT7.4,57895.9836,121967.8776,388.3702
IXOT7.3,57895.9821,121967.8756,388.3685
IXOT7.2,57895.9817,121967.8751,388.3688
IXOT7.1,57895.9817,121967.8753,388.3684
IXOT6.6,57873.8848,121993.2031,387.2677
IXOT6.5,57873.8847,121993.2031,387.2675
IXOT6.4,57873.8846,121993.2032,387.2673
IXOT6.3,57873.8855,121993.2037,387.2705
IXOT6.2,57873.8854,121993.2039,387.2708
IXOT6.1,57873.8854,121993.2039,387.2706
IXOT5.6,57859.6092,122015.7936,390.0413
IXOT5.5,57859.6095,122015.7936,390.0411
IXOT5.4,57859.6091,122015.7942,390.0413
IXOT5.3,57859.6088,122015.7935,390.0397
IXOT5.2,57859.6092,122015.7931,390.0392
IXOT5.1,57859.6094,122015.7934,390.0393
IXOT4.6,57822.7302,122044.3357,387.9670
IXOT4.5,57822.7301,122044.3359,387.9670
IXOT4.4,57822.7301,122044.3358,387.9671
IXOT4.3,57822.7303,122044.3358,387.9687
IXOT4.2,57822.7302,122044.3355,387.9687
IXOT4.1,57822.7303,122044.3359,387.9687
IXOT3.2,57790.6931,122077.8088,390.4743
IX-13.2,57947.4633,122292.1960,384.7911
IX-12.6,57930.1696,122286.0224,385.5954
IX-12.5,57930.1700,122286.0223,385.5952
IX-12.4,57930.1697,122286.0222,385.5949
