OT3.077,12528.4131,6773.3415,194.0821
OT3.076,12528.4193,6773.3454,194.0709
OT3.075,12528.4264,6773.3482,194.0911
OT3.074,12528.4236,6773.3473,194.0921
OT3.073,12528.4218,6773.3460,194.0945
OT3.072,12439.3785,6153.5797,191.6636
OT3.071,12439.3798,6153.5790,191.6599
OT3.070,12439.3761,6153.5817,191.6582
OT3.069,12439.3962,6153.5635,191.6358
OT3.068,12439.3926,6153.5677,191.6411
OT3.067,12439.3915,6153.5688,191.6354
OT3.066,12533.5105,6773.8432,194.3125
OT3.065,12533.5061,6773.8412,194.3151
OT3.064,12533.5119,6773.8441,194.3104
OT3.063,12533.4930,6773.8347,194.2941
OT3.062,12533.5021,6773.8387,194.3045
OT3.061,12533.4996,6773.8372,194.3047
OT3.060,12466.5027,6148.0100,191.5980
OT3.059,12466.5073,6148.0068,191.6085
OT3.058,12466.5089,6148.0052,191.6097
OT3.057,12466.5189,6147.9992,191.5751
OT3.056,12466.5217,6147.9957,191.5875
OT3.055,12466.5225,6147.9944,191.5864
OT3.054,12545.9191,6774.4677,190.6541
OT3.053,12545.9147,6774.4665,190.6641
OT3.052,12545.9142,6774.4659,190.6677
OT3.051,12545.9255,6774.4712,190.6911
OT3.050,12545.9266,6774.4714,190.6829
OT3.049,12545.9259,6774.4714,190.6928
OT3.048,12529.3740,6134.7876,191.5319
OT3.047,12529.3844,6134.7820,191.5336
OT3.046,12529.3793,6134.7846,191.5438
OT3.045,12529.3572,6134.7969,191.5596
OT3.044,12529.3638,6134.7931,191.5520
OT3.043,12529.3607,6134.7946,191.5518
OT3.042,12589.0210,6777.2347,190.5311
OT3.041,12589.0178,6777.2336,190.5275
OT3.040,12589.0223,6777.2348,190.5305
OT3.039,12589.0105,6777.2313,190.5255
OT3.038,12589.0173,6777.2336,190.5186
OT3.037,12589.0129,6777.2322,190.5189
OT3.036,12632.6721,6780.2334,190.3641
OT3.035,12632.6822,6780.2353,190.3585
OT3.034,12632.6835,6780.2357,190.3677
OT3.033,12632.6821,6780.2356,190.3909
OT3.032,12632.6879,6780.2367,190.3926
OT3.031,12632.6848,6780.2358,190.3837
OT3.030,12651.6215,6781.6361,190.4062
OT3.029,12651.6346,6781.6377,190.3987
OT3.028,12651.6288,6781.6373,190.4044
OT3.027,12651.6421,6781.6390,190.4268
OT3.026,12651.6375,6781.6385,190.4178
OT3.025,12651.6332,6781.6381,190.4281
OT3.024,12734.8248,6787.8306,190.1164
OT3.023,12734.8256,6787.8299,190.1027
OT3.022,12734.8296,6787.8291,190.1137
OT3.021,12734.8158,6787.8314,190.1047
OT3.020,12734.8096,6787.8322,190.1038
OT3.019,12734.8135,6787.8320,190.1013
