ZS0145,65971.5190,41377.2429,457.1982
ZS0144,65971.5208,41377.2463,457.1998
ZS0143,65971.5220,41377.2478,457.1989
ZS0142,65971.5213,41377.2471,457.2002
ZS0141,65736.5469,41405.8070,470.2116
ZS0140,65736.5490,41405.8109,470.2051
ZS0139,65736.5462,41405.8048,470.2127
ZS0138,65736.5412,41405.7912,470.2084
ZS0137,65736.5419,41405.7929,470.2170
ZS0136,65736.5389,41405.7865,470.2139
ZS0135,65974.0243,41391.7405,457.2333
ZS0134,65974.0243,41391.7400,457.2342
ZS0133,65974.0241,41391.7418,457.2344
ZS0132,65974.0240,41391.7401,457.2317
ZS0131,65974.0271,41391.7457,457.2415
ZS0130,65974.0271,41391.7455,457.2390
ZS0129,65974.0265,41391.7435,457.2397
ZS0128,65740.0574,41426.7498,470.0518
ZS0127,65740.0575,41426.7497,470.0543
ZS0126,65740.0574,41426.7498,470.0518
ZS0125,65740.0540,41426.7401,470.0572
ZS0124,65740.0535,41426.7387,470.0542
ZS0123,65740.0547,41426.7415,470.0611
ZS0122,65955.3457,41390.5717,457.0709
ZS0121,65955.3474,41390.5747,457.0677
ZS0120,65955.3466,41390.5733,457.0668
ZS0119,65955.3497,41390.5786,457.0717
ZS0118,65955.3512,41390.5799,457.0719
ZS0117,65955.3498,41390.5785,457.0697
ZS0116,65954.4351,41380.5330,457.0361
ZS0115,65954.4353,41380.5337,457.0371
ZS0114,65954.4345,41380.5326,457.0372
ZS0113,65954.4310,41380.5274,457.0396
ZS0112,65954.4320,41380.5282,457.0386
ZS0111,65954.4312,41380.5271,457.0394
ZS0110,65827.4172,41378.7376,469.8683
ZS0109,65827.4191,41378.7422,469.8698
ZS0108,65827.4193,41378.7425,469.8656
ZS0107,65827.4191,41378.7429,469.8682
ZS0106,65827.4211,41378.7461,469.8710
ZS0105,65827.4216,41378.7473,469.8746
ZS0104,65830.4460,41398.9206,470.3382
ZS0103,65830.4468,41398.9221,470.3376
ZS0102,65830.4462,41398.9222,470.3363
ZS0101,65830.4427,41398.9136,470.3465
ZS0100,65830.4424,41398.9138,470.3450
ZS0099,65830.4440,41398.9173,470.3433
ZS0098,65956.2019,41423.5742,474.9913
ZS0097,65956.2014,41423.5739,474.9915
ZS0096,65956.2027,41423.5752,474.9914
ZS0095,65956.2037,41423.5762,474.9852
ZS0094,65956.2037,41423.5764,474.9880
ZS0093,65956.2022,41423.5744,474.9877
ZS0092,65834.6365,41424.6890,470.6297
ZS0091,65834.6406,41424.6968,470.6299
ZS0090,65834.6398,41424.6953,470.6269
ZS0089,65834.6340,41424.6846,470.6329
ZS0088,65834.6343,41424.6853,470.6327
ZS0087,65834.6366,41424.6898,470.6353
ZS0086,65956.3795,41427.9550,475.0382
ZS0085,65956.3763,41427.9516,475.0383
ZS0084,65956.3776,41427.9527,475.0447
ZS0083,65956.3824,41427.9584,475.0439
ZS0082,65956.3812,41427.9569,475.0463
ZS0081,65956.3821,41427.9580,475.0416
ZS0080,65956.8705,41437.6059,475.1877
ZS0079,65956.8691,41437.6050,475.1844
ZS0078,65956.8677,41437.6030,475.1882
ZS0077,65956.8653,41437.6011,475.1929
ZS0076,65956.8647,41437.5996,475.1930
ZS0075,65956.8650,41437.5999,475.1915
ZS0074,65980.0552,41434.8466,475.3604
ZS0073,65980.0541,41434.8450,475.3582
ZS0072,65980.0541,41434.8447,475.3585
ZS0071,65980.0579,41434.8485,475.3546
ZS0070,65980.0585,41434.8488,475.3571
ZS0069,65980.0572,41434.8475,475.3552
ZS0068,65743.5396,41444.0253,476.5900
ZS0067,65743.5401,41444.0269,476.5903
ZS0066,65743.5391,41444.0246,476.5898
ZS0065,65743.5339,41444.0135,476.5957
ZS0064,65743.5352,41444.0173,476.5975
ZS0063,65743.5340,41444.0141,476.5951
ZS0062,65978.4679,41424.2135,475.1121
ZS0061,65978.4680,41424.2135,475.1107
ZS0060,65978.4674,41424.2126,475.1091
ZS0059,65978.4706,41424.2157,475.1159
ZS0058,65978.4715,41424.2166,475.1126
ZS0057,65978.4722,41424.2172,475.1157
ZS0056,65744.8456,41451.2454,476.0977
ZS0055,65744.8452,41451.2443,476.0947
ZS0054,65744.8448,41451.2429,476.0937
ZS0053,65744.8385,41451.2303,476.0988
ZS0052,65744.8394,41451.2322,476.1034
ZS0051,65744.8384,41451.2305,476.1019
ZS0050,65978.2350,41422.0024,475.0644
ZS0049,65978.2345,41422.0017,475.0622
ZS0048,65978.2357,41422.0027,475.0595
ZS0047,65978.2404,41422.0074,475.0665
ZS0046,65978.2405,41422.0073,475.0656
ZS0045,65978.2407,41422.0075,475.0651
ZS0044,66033.5075,41420.0178,474.9947
ZS0043,66033.5081,41420.0176,474.9940
ZS0042,66033.5075,41420.0175,474.9924
ZS0041,66033.5039,41420.0150,474.9995
ZS0040,66033.5053,41420.0158,475.0016
ZS0039,66033.5030,41420.0140,474.9993
ZS0038,65836.6469,41437.1268,475.7302
ZS0037,65836.6470,41437.1281,475.7245
ZS0036,65836.6476,41437.1287,475.7258
ZS0035,65836.6472,41437.1278,475.7253
ZS0034,65836.6541,41437.1396,475.7339
ZS0033,65836.6556,41437.1414,475.7280
ZS0032,65836.6533,41437.1387,475.7301
ZS0031,66034.0847,41425.7316,475.0029
ZS0030,66034.0836,41425.7307,474.9997
ZS0029,66034.0846,41425.7312,475.0008
ZS0028,66034.0799,41425.7280,475.0091
ZS0027,66034.0792,41425.7275,475.0097
ZS0026,66034.0793,41425.7278,475.0089
ZS0025,65837.1811,41440.6317,475.6884
ZS0024,65837.1779,41440.6271,475.6890
ZS0023,65837.1782,41440.6272,475.6880
ZS0022,65837.1830,41440.6357,475.6970
ZS0021,65837.1833,41440.6356,475.6936
ZS0020,65837.1831,41440.6349,475.6933
ZS0019,66108.5882,41439.1217,476.4824
ZS0018,66108.5877,41439.1219,476.4840
ZS0017,66108.5886,41439.1218,476.4823
ZS0016,66108.5861,41439.1214,476.4859
ZS0015,66108.5838,41439.1203,476.4862
ZS0014,66108.5849,41439.1212,476.4870
ZS0013,66108.5854,41439.1206,476.4897
ZS0012,66106.8396,41428.9443,476.0260
ZS0011,66106.8384,41428.9441,476.0255
ZS0010,66106.8400,41428.9442,476.0250
ZS0009,66106.8420,41428.9454,476.0269
ZS0008,66106.8418,41428.9449,476.0262
ZS0007,66106.8417,41428.9447,476.0263
ZS0006,66104.1624,41413.4956,475.6205
ZS0005,66104.1595,41413.4951,475.6199
ZS0004,66104.1614,41413.4958,475.6196
ZS0003,66104.1579,41413.4942,475.6231
ZS0002,66104.1583,41413.4940,475.6207
ZS0001,66104.1574,41413.4938,475.6210
ZSC3.6,65956.4575,41461.2577,488.9714
ZSC3.5,65956.4575,41461.2592,488.9729
ZSC3.4,65956.4576,41461.2584,488.9730
ZSC3.3,65956.4574,41461.2568,488.9702
ZSC3.2,65956.4570,41461.2581,488.9705
ZSC3.1,65956.4575,41461.2591,488.9704
ZSC2.6,65957.1533,41531.1729,490.9682
ZSC2.5,65957.1529,41531.1744,490.9693
ZSC2.4,65957.1534,41531.1732,490.9699
ZSC2.3,65957.1537,41531.1729,490.9727
ZSC2.2,65957.1542,41531.1727,490.9738
ZSC2.1,65957.1532,41531.1735,490.9729
ZSST2,66160.4920,41246.7400,472.2745
ZSC1.6,65959.6161,41567.0668,491.8254
ZSC1.5,65959.6167,41567.0667,491.8213
ZSC1.4,65959.6163,41567.0670,491.8221
ZSC1.3,65959.6160,41567.0678,491.8195
ZSC1.2,65959.6160,41567.0678,491.8237
ZSC1.1,65959.6160,41567.0676,491.8229
ZSB1.6,65860.7885,41559.4349,490.6340
ZSB1.5,65860.7887,41559.4352,490.6338
ZSB1.4,65860.7883,41559.4356,490.6327
ZSB1.3,65860.7902,41559.4348,490.6333
ZSB1.2,65860.7893,41559.4349,490.6340
ZSB1.1,65860.7911,41559.4349,490.6333
ZSB2.6,65859.1266,41549.3837,491.8101
ZSB2.5,65859.1269,41549.3831,491.8101
ZSB2.4,65859.1268,41549.3827,491.8114
ZSB2.3,65859.1259,41549.3837,491.8103
ZSB2.2,65859.1247,41549.3836,491.8108
ZSB2.1,65859.1261,41549.3834,491.8100
ZSB3.6,65852.8897,41516.5932,488.4932
ZSB3.5,65852.8898,41516.5929,488.4924
ZSB3.4,65852.8897,41516.5934,488.4923
ZSB3.3,65852.8909,41516.5929,488.4918
ZSB3.2,65852.8910,41516.5931,488.4917
ZSB3.1,65852.8906,41516.5928,488.4923
ZSB4.6,65845.3020,41471.5929,488.4190
ZSB4.5,65845.3020,41471.5929,488.4190
ZSB4.4,65845.3019,41471.5927,488.4189
ZSB4.3,65845.3018,41471.5928,488.4190
ZSB4.2,65845.3018,41471.5928,488.4190
ZSB4.1,65845.3018,41471.5929,488.4190
ZSST2.2,66160.4949,41246.7420,472.2750
ZSST2.1,66160.4927,41246.7388,472.2741
KIZILSAZ,66417.3330,38065.1910,484.9450
ZSST1,65844.1520,41465.5490,488.1770
